"","month","still","haven","","received","refund","returned","item","absolute","disgrace","never","order","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","return","policy","nightmare","shipped","size","size","","","impossible","exchange","days","refund","never","","company","","","","","","horrible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"great","products","expensive","great","products","however","exchange","program","really","exchange","take","twenty","","days","receive","replacement","product","customer","service","horrible","hard","understand","want","products","order","need","make","exchange","return","item","order","replacement","much","quicker","never","order","directly","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lost","order","comes","back","year","later","solicitors","","dreadful","customer","care","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","adidas","life","still","love","style","","last","orders","quality","stuff","terrible","adidas","crest","fallen","jogger","bottoms","shorts","lots","tshirts","whats","going","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"days","since","recived","item","return","refund","","absolutely","ubsurd","company","refunds","days","never","life","waited","days","refund","guys","days","nothing","never","life","family","well","never","","anything","adidas","going","forward","absolutely","","large","company","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lifelong","wearer","adidas","trainers","quality","manufacture","truly","shocking","trainers","","","last","long","anything","shoe","bonded","comes","unstuck","rubbish","wanted","post","pictures","show","poor","facility","available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"weeks","since","recived","item","return","refund","","absolutely","ubsurd","company","refunds","days","never","life","waited","days","refund","guys","weeks","nothing","never","life","family","well","never","","anything","adidas","going","forward","absolutely","","large","company","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"products","","world","customer","service","size","guide","perfect","website","easy","","place","orders","subtle","suggestion","improve","customer","service","","quite","happy","orders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"material","defect","adizero","adios","","months","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"opened","much","hated","missed","companies","nike","cactus","club","adidas","used","information","create","improper","","truly","","compliant","work","environment","blamed","","actively","working","amongst","others","encouraged","conduced","activities","lead","stolen","products","well","loss","company","money","constantly","gain","anyone","business","good","wanting","improved","truly","evil","enterprise","members","avoided","like","plague","","","","","","","","","","","","","","","","","",""
"worst","experience","ever","definitely","","expect","reputable","company","received","order","december","returned","days","later","","calling","multiple","times","told","return","wasn","","received","finally","told","","","refund","issued","even","sent","","email","confirming","","still","haven","","received","","called","times","since","still","nothing","point","call","leave","extended","holds","eventually","disconnect","call","shame","adidas","","","","","","","","","","","",""
"website","anxiety","comments","","","trying","","address","order","keeps","saying","","","recognise","","number","","","","help","weekends","aahhh","frustrating","wasted","hours","time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"customer","service","","order","forum","shoes","came","used","lint","inside","scruff","marks","also","dirt","particles","soles","","stuffing","shoe","strings","","","","beat","custom","service","hire","ghetto","female","worse","temperment","hang","giving","complaint","","","buying","adidas","ever","forget","trip","memory","lane","","","","","","","","","","","","","","","","","","","","","","","",""
"update","customer","service","said","refund","case","number","info","take","days","update","cancelled","info","within","","including","records","purchase","still","issue","refund","merchandise","received","","","like","affirm","adidas","still","","payment","even","though","","refund","proceed","ruin","credit","reporting","late","purchase","supposed","refunded","nightmare","matter","time","class","action","legal","action","never","ever","","adidas","unethical","company","horrible","experience","continues","","","","","","","",""
"ever","buying","","returns","","lost","loads","sapps","later","","","refund","give","another","penny","shafted","thirty","quid","support","small","businesses","sharks","rubbish","customer","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","adidas","stan","smith","received","reebok","shoe","told","exchange","reebox","receive","stan","smith","received","","","customer","service","said","take","days","process","check","back","","never","order","shouldn","","take","long","sent","reebox","shoe","come","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"trying","place","order","online","submitted","order","said","failed","turns","website","issue","placed","","order","annoyed","issue","giving","errand","packing","shipping","order","back","contacted","customer","service","told","send","items","back","","refund","expressed","annoying","mistake","instead","contacting","sent","automated","reply","didn","","address","situation","longer","","products","since","regard","customers","read","reviews","people","issue","regret","reading","reviews","placed","order","quick","","return","items","apology","refund","","",""
"","adidas","terrible","took","weeks","advise","stock","missed","sales","taking","","saying","website","hadnt","updated","stock","problem","offered","","discounts","similar","product","considering","delay","lost","loyal","customer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","fairly","late","evening","surprise","processed","delivered","next","","sites","frustrate","size","guides","aren","","helpful","adidas","answer","questions","","better","guide","size","","need","found","really","helpful","product","came","following","","fitting","wanted","happy","thanks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"purchasing","product","interested","users","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"give","minus","star","rate","exchanged","jacket","smaller","size","based","policy","takes","days","since","receive","original","onefor","process","sending","alternative","back","","lmost","weeks","nothing","contacted","customer","service","twice","said","","progress","","","expidite","customer","service","staff","capable","something","help","customers","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","items","","","item","returned","within","returns","policy","period","","made","calls","adidas","since","","asking","received","refund","every","time","","response","refund","refund","team","asked","speak","manager","","blank","wall","adidas","quick","withdraw","funds","","refund","proving","difficult","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"please","bring","back","adidas","crazy","","sock","primeknit","shoes","shoes","really","dope","want","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wish","give","zero","possession","return","item","sent","defective","sent","back","still","refunded","apparently","need","month","inspect","item","clearly","didn","","inspect","shipped","horrible","customer","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","adidas","bought","adidas","gear","online","size","didn","","","returned","exchange","didn","","send","another","","waited","month","called","customer","service","support","agent","advised","cancel","order","","refund","order","exchange","stuck","system","even","though","received","items","refund","coming","called","customer","service","like","times","keep","saying","refund","come","business","days","months","nothing","gone","","","","","","","","","","","","","",""
"","advertised","adidas","gives","discount","vets","however","shop","select","find","anything","worth","buying","excluded","junk","qualifies","blatantly","unethical","also","make","impossible","complain","site","finally","found","email","access","customer","service","composed","message","tried","send","","message","signed","first","lost","connection","terminated","finally","navigated","back","site","place","sign","sleazy","false","patriotism","","","","","","","","","","","","","","","","","",""
"","","fooled","","despite","heavy","advertising","around","ocean","plastic","","usable","plastic","adidas","scored","worst","ethical","consumer","rating","carbon","management","recording","scoring","ethical","consumer","magazine","","adidas","real","action","taken","","changed","real","change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"didn","","realize","shoes","plastic","wish","read","description","first","didn","","think","premium","brand","market","like","good","thing","plastic","","earth","makes","feet","sweat","might","well","payless","adios","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"called","adidas","multiple","times","return","order","","arrived","adidas","january","told","initially","takes","business","days","full","refund","call","","","hold","today","","","called","back","said","brief","hold","hung","asked","manager","couldn","","","","refusing","telling","","business","days","kidding","multi","million","dollar","company","customer","service","","spent","","adidas","online","","","nike","return","items","nike","","credited","back","days","","scanned","arrival","never"
"dealt","","company","","customer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","order","arsenal","tops","rang","couldn","","","complaints","told","adidas","knew","","","dispatched","order","","informed","lost","transit","eventually","understood","complaints","line","whatsapp","contact","sent","complaint","provided","next","order","valid","days","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"awful","products","awful","deliveries","awful","customer","service","avoid","costs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"weeks","receive","trainers","tried","cancel","weeks","","shipped","called","live","","informed","cancel","","receive","refund","hours","order","hadn","","shipped","days","later","email","telling","item","shipped","called","customer","service","knowledge","","absolutely","worthless","experience","customer","service","muppets","bottom","barrell","sure","","still","waiting","trainers","","","fooled","buying","online","adidas","tell","everyone","know","absolutely","worthless","","","","","","","","","","",""
"worst","online","experience","ever","buying","something","adidas","taking","lighter","burning","money","never","","goods","never","","response","customer","support","need","never","","response","facebook","postand","course","dont","bother","responding","posts","full","time","","someone","reply","complaints","","simply","dont","care","massive","business","opinion","makes","difference","","","","","","","","","","","","","","","","","","","","","",""
"order","december","pair","shoes","boys","happy","","couple","days","give","christmas","received","wrong","items","instead","pair","shoes","","toddler","jacket","boots","short","informed","took","full","","mistake","asked","return","items","received","ship","order","correctly","","january","still","waiting","told","wait","days","exchange","exchange","messed","received","items","send","mistake","wait","knows","","correct","order","know","sure","never","","adidas","","","","","","","","",""
"worst","online","buying","experience","ever","sent","completely","wrong","product","waiting","month","rectify","problem","promptly","notified","sent","sweatshirt","instead","shorts","mailed","incorrect","product","back","apparently","require","another","weeks","review","product","sent","back","send","original","item","ordered","","honestly","never","","site","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","stolen","money","","","","told","delivered","order","however","didn","","receive","anything","contacted","customer","service","several","times","told","couldn","","anything","order","number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","worst","company","deal","returns","waiting","money","back","longer","month","call","told","going","days","","lies","steal","money","also","wait","almost","","someone","answer","","company","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cancel","order","kept","displaying","delayed","waiting","refund","almost","weeks","","spoke","facebook","says","processed","however","gave","wrong","information","amount","makes","thing","something","really","","dealings","going","behind","scenes","company","feel","robbed","deal","nike","sports","direct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","argentinian","jersey","available","","yesterday","received","email","adidas","saying","couldn","","deliver","package","called","service","centre","told","couldn","","deliver","product","available","basically","able","","product","available","play","money","people","time","illusion","worst","company","ever","never","pride","","money","back","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sure","adidas","great","brand","apparently","care","less","customer","service","customer","service","","trying","tell","business","","exchange","period","standard","","miss","christmas","issues","cleats","falling","apart","stitching","shirts","coming","undone","thought","might","exceptions","otherwise","good","company","turns","hints","mighty","brand","lost","sense","quality","customer","care","shame","","","","","","","","","","","","","","","","","","","","",""
"order","canceled","emailed","said","give","refund","never","happened","emailed","reply","horrible","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"place","horrible","package","sent","wrong","address","left","outside","within","mins","package","stolen","video","pictures","person","stole","package","adidas","basically","told","","call","police","","going","bank","","furious","adidas","worst","customer","service","order","another","item","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","experience","adidas","canada","ordered","","today","december","even","know","package","","package","blaming","courier","first","problem","chance","choose","courier","need","accountable","paid","tforce","courier","nerver","","form","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"scam","promoting","raffle","events","expect","nothing","chosen","really","scam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"charged","twice","order","reasoning","excuses","make","sense","whatsoever","receive","money","back","stupidly","ordered","ordered","boots","husband","sent","pair","trainers","looked","like","womens","looked","like","","worn","returned","incorrect","item","","refund","still","waiting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","trainers","purchased","pair","trainer","","daughter","","called","adidas","official","agents","underlying","issues","interested","resolving","contacted","adidas","","","chat","willing","assist","passing","buck","trainers","purchased","","forget","brand","question","poor","customer","","boycott","adidas","brand","going","forward","tried","communicate","","adidas","chat","various","messages","exchanged","seem","bothered","","pocket","","","","","","","","","","","","","","","",""
"","","","never","experience","","support","never","received","order","went","store","pick","shoes","idea","order","waited","days","never","","cancel","need","wait","days","money","","really","really","","worse","wife","didn","","shoes","birthday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"always","fantastic","service","adidas","every","time","purchase","something","problems","refunds","simple","quick","stress","free","quality","clothing","shoes","last","ages","definitely","worth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"well","","impressed","placed","order","","great","discount","becoming","member","surprised","part","order","delivered","next","","brilliant","service","surprised","","much","negativity","missing","xmas","round","corner","","delighted","service","adidas","give","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"purchased","adidas","hoodie","recently","","little","sadness","holiday","season","realize","written","sleeve","grow","","needed","purchased","several","pair","adidas","footwear","well","apparel","pleased","thank","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"returned","trainers","","completely","wrong","size","colour","make","back","adidas","warehouse","","still","waiting","refund","emailed","called","twice","told","","processed","useless","emails","saying","call","closes","latest","call","handler","creator","said","manually","process","refund","couldn","","remains","seen","arrives","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gave","feedback","today","experience","adidas","webpage","deleted","review","contacted","explained","order","hasn","","sent","didn","","contact","apologised","nice","offered","similar","item","didn","","like","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"returned","pair","sneakers","ordering","direct","adidas","websiteand","contacting","support","notified","received","","contacted","times","since","still","word","refund","","","frustrating","sent","back","sneakers","hurry","dick","around","almost","month","give","business","think","might","need","return","something","order","","retailer","like","amazon","reasonable","return","policy","","","","","","","","","","","","","","","","","","","","","","",""
"beyond","terrible","experience","adidas","","know","amazon","well","adidas","","literally","exact","opposite","good","shopping","experience","shipping","slow","like","","weeks","slow","consistent","across","","orders","","waiting","month","","exchange","customer","support","told","","processing","warehouse","seriously","avoid","shopping","costs","entire","experience","terrible","","kick","hard","need","return","exchange","","","","","","","","","","","","","","","","",""
"dumpster","fire","worst","site","order","waiting","forever","size","exchange","received","merchandise","charged","paid","","","wait","month","merchandise","customer","service","agents","speak","english","read","script","without","resolving","problem","favor","","","order","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","think","","adidas","website","hate","minutes","hold","phone","call","talk","customer","service","","","sure","","enough","staff","answer","calls","","","work","","asking","supervisor","managers","check","","going","employees","questions","leave","adidas","managers","never","","adidas","anymore","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","pair","shoes","came","wrong","size","sent","back","adidas","received","shoes","next","","since","waiting","month","exchange","website","slow","display","status","order","correctly","adidas","customer","service","unhelpful","","deceive","read","useless","script","","online","time","never","","experience","high","profile","company","buying","adidas","certainly","website","","","","","","","","","","","","","","","","","","","","","",""
"horrible","experience","ordered","jump","suits","came","multiple","shipments","","random","times","","still","missing","pieces","everytime","call","customer","service","inquire","missing","items","hang","take","","hour","","someone","phone","forget","emailing","simply","","","respond","horrible","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"refunded","shoes","leggings","months","","haven","","received","money","called","times","hour","time","every","time","tell","refund","processed","system","blocked","give","days","show","","money","back","","worst","experience","online","shopping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","shipped","someone","else","order","mixed","order","another","customer","calling","adidas","customer","service","","weeks","kept","informed","case","number","hear","back","next","","whereas","","weeks","annoyed","response","rather","","refund","instead","items","order","ever","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","call","customer","service","response","never","hold","hours","","know","solve","","speak","supervisor","manager","","handling","orders","worse","still","never","received","order","adidas","customer","services","worst","department","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"quick","original","ordering","process","shipping","however","","problem","order","forget","resolving","finally","file","complaint","credit","card","company","","refund","promised","month","","never","shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","worst","companies","waiting","weeks","receive","refund","returned","items","called","several","times","find","haven","","received","refund","gotten","different","answer","every","customer","service","","merchandise","back","still","haven","","received","refund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","pair","sneakers","","","almost","","","still","delivered","worst","thing","warehouse","","house","","","pick","frustrating","experience","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","worst","online","seller","ordered","pairs","shoes","","finally","","package","december","","pair","shoes","onereebok","","reebok","pair","shorts","called","customer","service","said","needed","return","shorts","order","complete","exchange","","make","mistake","warehouse","treated","like","exchange","initiate","sent","shorts","back","immediately","received","december","","since","waiting","inspect","sent","shoes","worst","customer","care","ever","shoes","christmas","order","nearly","","month","","money","","","products","",""
"worst","company","ever","ordered","","submitted","order","december","","","days","later","hasn","","sent","","","","order","","sent","","email","called","several","times","keep","saying","thing","warehouse","waiting","carrier","placed","order","showed","back","white","print","","business","","delivery","plus","order","","states","","suppose","expected","","days","december","","avoid","getting","scammed","","hearing","awful","horrible","stories","company","call","bank","request","charge","back"
"help","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"placed","order","said","ordered","delivered","","three","days","order","updated","","","needed","","birthday","present","called","customer","service","","canceled","","showing","package","","told","couldnt","cancel","wait","","send","back","review","","issue","refund","days","","back","terrible","customer","service","","","make","mistake","order","company","","","","","","","","","","","","","","","","","","",""
"ordered","almost","","months","","item","order","missing","called","told","investigate","given","case","number","told","","email","within","days","never","heard","back","called","told","thing","called","hearing","told","case","hadn","","escalated","escalate","asked","supervisor","told","","wasn","","available","","call","back","list","customer","service","horrible","paid","item","either","want","item","money","back","like","brand","willing","","money","towards","brand","doesn","","care","customers","finding",""
"brand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"crazy","horrible","","customer","services","incredibly","time","take","pick","actually","pick","call","","","even","answer","question","","","even","acknowledge","","transfer","somewhere","else","taking","days","","phone","trying","","help","time","taking","","answer","nothing","","","still","seeking","help","purchased","mexican","league","shirts","","adults","","shirts","kids","even","","never","never","","","adidas","","","","","","","","",""
"ordered","pair","sneakers","reached","help","","week","never","hear","anything","partner","lashership","","","home","went","minutes","package","delivered","","nothing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","lost","customer","brand","ambassador","wear","adidas","head","","every","","claim","lost","last","shipment","hurricane","gave","","around","month","","help","","made","mistake","today","last","","ever","wear","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","simple","track","suit","days","later","still","says","shipping","products","called","customer","service","told","call","back","monday","bother","birthday","needed","passed","nike","","adidas","lost","customer","life","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrex","boots","advertised","waterproof","goretex","waterproof","also","splitting","near","","area","boots","poor","quality","price","","completely","","customer","service","total","waste","time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","items","","","sent","separately","","first","","","","","item","wrong","size","today","","","still","haven","","received","package","sent","email","","delayed","","","update","contacted","said","","back","warehouse","","send","size","like","size","order","italso","even","didn","","tell","askedsmhnow","said","give","","days","check","stock","","","","refund","used","like","company","products","seems","like","something","wrong","",""
"","upset","careful","","scamming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","","","pairs","addidas","months","sole","literally","walks","fabric","knitted","","cheaply","side","ripped","open","pairs","","months","worse","quality","knock","shoe","used","love","brand","using","cheaper","material","still","charging","high","prices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"exchanging","orders","adidas","means","never","receive","never","exchange","huge","company","needs","inspect","whole","month","sense","make","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","sports","shoes","company","focus","prevent","automatic","removal","outer","sole","shoes","lots","adidas","shoes","whose","kepping","shoe","rack","ideally","","outer","sole","complaint","pasting","sole","modified","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"absolutely","horrible","customer","service","worst","major","retailer","ever","experienced","ordered","worth","items","father","christmas","shipped","random","pair","women","","hiking","shoes","called","","","right","order","expedited","shipped","give","","gift","left","home","first","customer","service","agent","literally","hung","second","agent","said","shipped","replacement","checked","tracking","number","provided","original","order","replacement","never","upset","","retailer","","wasting","time","christmas","dealing","","instead","enjoying","time","family","never","shop"
"adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","pair","expensive","addidas","football","boots","","around","weeks","","hasn","","used","much","","finished","season","however","completely","fell","apart","ripped","along","seams","","","receipt","","back","shop","purchased","failed","","email","address","wanted","send","photos","boots","show","poor","quality","eventually","","onto","customer","service","","less","said","issie","didn","","","directly","site","crazy","addidas","product","regardless","purchased","","customer","service","never","purchase","addidas"
"products","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"give","adidas","reviews","terrible","company","ordered","items","delivered","rest","said","delivered","never","came","called","make","complaint","","told","investigate","called","back","following","","speak","supervisor","told","nothing","warehouse","","took","place","days","problems","getting","back","refund","called","back","days","later","lied","","ever","open","thieves","liars","deceptive","dishonest","still","waiting","speak","supervisor","refused","transfer","terrible","customer","service","please","stay","away","company","","","","","",""
"delivery","time","poor","days","confirmed","delivery","date","checkout","","contact","customer","service","confirm","expected","arrive","next","week","better","ways","manage","logistics","","goods","gift","case","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","ever","send","back","products","exchange","","never","","products","forced","return","imagine","waited","weeks","still","answers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","shoes","adidas","took","expected","date","told","returned","shoes","date","ordered","wrong","size","","return","take","days","return","processed","","return","already","warehouse","aren","","still","processing","return","days","return","reached","warehouse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","things","adidas","past","never","problems","always","arrive","swiftly","good","packaging","much","better","free","delivery","returns","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"return","item","expect","refund","weeks","even","email","says","process","refunds","within","business","days","seems","like","call","center","given","cheat","sheet","tell","customers","hope","company","reads","","reviews","refund","process","online","ordering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","school","bags","adidas","store","holidays","within","week","logos","started","peel","strap","torn","contacted","adidas","told","need","return","item","store","purchased","tried","explain","another","country","asked","email","address","customer","services","told","online","purchases","couldn","","help","either","although","","always","loyal","adidas","customer","","","","","","","","","","","","","","","","","","","","","","","",""
"mean","","absolute","worst","customer","service","ever","deal","entire","life","trying","contact","days","hold","cumulative","hours","excuse","reply","emails","ever","person","available","chat","online","seriously","awful","express","","single","handedly","ruined","past","","days","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","customer","service","process","simple","refund","","waiting","weeks","gift","card","still","haven","","process","time","contact","customer","service","spend","majority","time","apologising","telling","wait","","chat","disgraceful","never","issues","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"waiting","refund","since","march","september","told","agents","phone","","","much","forward","inquiry","manager","","back","within","hours","told","several","times","throughout","past","couple","months","","receive","single","call","looking","take","legal","actions","soon","options","exercised","avail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"purchased","pair","sneakers","online","needed","exchanged","smaller","size","initiated","return","exchange","saturday","october","dropped","shoes","","monday","october","warehouse","received","package","wednesday","november","tuesday","november","","receive","information","exchange","refund","exchange","","state","allow","days","processing","times","plus","standard","shipping","timeframes","well","","done","","shipping","time","standard","shipping","never","taken","weeks","definitely","filing","","complaint","shoes","refund","received","","mark","","","","","",""
"ordered","pair","baby","adidas","showed","","packing","secure","little","","shoes","shoes","","paper","wrapping","bouncing","around","huge","","much","tags","weren","","even","attached","anymore","","","business","adidas","online","anymore","take","pride","shipping","product","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","wicked","pair","football","boots","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"give","less","stars","trying","sort","promised","refund","weeks","result","calling","customer","services","saying","resolve","nothing","happening","","","coul","","honest","never","experienced","","customer","service","life","avoid","adidas","want","","ever","funny","part","whole","complaint","","made","product","saying","adidas","good","quality","apparently","","money","back","either","disgusted","","","","","","","","","","","","","","","","","",""
"made","orders","","","","","orders","returned","adidas","weeks","","","august","delivery","","returned","adidas","keeps","telling","return","money","","","find","total","disgrace","request","immediate","return","money","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","newly","released","pair","adidas","superstars","adidas","","immediately","canceled","order","realized","shipping","time","nearly","three","weeks","within","united","states","canceled","order","","minutes","placing","well","within","time","period","adidas","","allows","charges","bank","card","canceled","order","checked","bank","account","sure","enough","adidas","","charged","card","going","take","days","refund","called","adidas","customer","service","number","waited","phone","nearly","thirty","minutes","hanging","frustration","never","order","adidas","",""
"much","like","everyone","leaving","reviews","experience","horrible","late","deliveries","lose","orders","girlfriend","leggings","ordered","never","","promised","issue","refund","never","","ordered","shoes","recently","huge","delay","never","","customer","service","","","anything","completely","useless","client","years","gear","sports","anymore","gonna","switch","nike","","","","","","","","","","","","","","","","","","","","","","","",""
"immediately","called","adidas","noticed","bought","wrong","size","online","customer","service","said","wait","delivered","exchange","correct","size","initiated","return","soon","","arrived","zero","response","received","website","chat","never","works","email","call","customer","service","stated","","","received","","inspection","exchange","processed","","point","initial","exchange","transaction","disclosed","turn","around","time","waiting","supervisor","","shocker","customer","christmas","without","gift","purchased","november","","adidas","ashamed","treats","customers","brand","terrible",""
"waiting","waiting","exchange","still","waiting","","size","arrive","","business","days","nothing","customer","service","said","days","","gosh","nothing","quick","fast","easy","exchange","process","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"problem","confirm","","trying","","help","despite","level","impossible","long","waits","phone","hung","countless","occasions","days","","actually","managed","speak","someone","said","","problem","resolved","hours","","hours","hold","resolution","last","half","hour","hung","twice","despite","clearly","politely","explaining","problem","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","honest","adidas","fantastic","company","ruined","plagued","destroyed","connection","sponsorship","glazer","family","","lined","filthy","greedy","pockets","contributed","towards","funding","biggest","criminal","enterprise","since","","chapo","absolutely","criminal","pillaged","great","football","club","glazers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"order","baseball","","adidas","","arrived","colour","scheme","photo","completely","different","pattern","asked","exchange","said","sold","","","someone","resolve","issue","said","became","unhelpful","moved","follow","issue","","","consecutive","orders","adidas","managed","","wrong","delivery","date","order","kept","changing","till","order","turn","different","completely","different","","","","customer","service","member","tried","blame","whole","issue","","fact","item","took","week","ready","collected","","wasn","","happy"
"poor","response","asked","","thought","manager","complaint","team","phone","went","dead","never","called","back","thinking","going","adidas","","","stick","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","service","shop","themi","ordered","three","items","decided","send","","back","waiting","five","weeks","refund","responding","twitter","email","facebook","barely","reply","whatsapp","","emailed","","email","comes","google","reply","opened","claim","paypal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
