Brand,Review,Sentiment
nike,ike choose courier evri costs yet courier useless uncontactable u less pay premium contact nike yet can t find anything low ehold can t hear evri called back advised jan currently looking far holding much hope considering days one knows what s happening happened nike last purchase ever make nike sort today,negative
nike,ordered items st october contacted days later ask order told hadn t shipped yet requested refund heard nothing since absolute joke never ordering want refund items never arrived,negative
nike,web site showed discount code tried use said expired otherwise nike overpriced poor quality avoid,negative
nike,ordered two pairs shoes white huaraches black huaraches along two club fleece tracksuits common items listed stock placed order th november items total cost taken accounts immediately placing order received order number hour saw order information page reading preparing shipment seemed well good checked next day still said preparing shipment okay thought one two days pick items wrap ready shipping isn t bad deal check back next day next next day saying thing thing order expected arrive th tried contact nike useless online chat service received help whatsoever palmed saying can t anything don t know anything anything it s policy make wait days information regards order status say i ll never shop nike infact i ll probably sell gear second hand stop supporting shambolic excuse brand,positive
nike,terrible service online experience another large company think don t need care individuals make enough brand name anyway,neutral
nike,ordered like worth clothes shoes next day cancelled order call email saying cancel order explanation hung times immediately holding get someone actually willing help failure rating go thru reorder everything apply discount gave terrible paid thru different method apple pay second time next day thing cancelled keep mind they re keeping hold card whole time almost money see problems keeping days zero services rendered it s basically robbery offer nothing far reconciliation they re sht show run sht ppl buy vans instead,negative
nike,ordered pair air force back august checking nike app still seeing awaiting shipment last months contacted told shoes delivered didn t get god knows knew wrong given full refund measly voucher totally meanless won t buying nike town company gone downhill fast avoid like plague,positive
adidas,horrible return service weeks can t receive refund called said take days received return issue refund it s even possible never terrible experience returning item learn amazon companies shameless adidas never buying,negative
adidas,ordered pair trainers sent pair pants like get size trainer type trainer might sent dont understand send tiny thin box supposedly pair trainers way still havent gotten refund wanted exchange stock upside cs got minutes got return label mins cant say id filled confidence ordering,positive
adidas,pair adidas zc golf shoes completely removed large patch skin heel short time wearing requires medical attention supplier clubhouse golf refused consider matter claimed guarantee comfort that s claim marketing blurb contacted adidas easy process fobbed saying supplier deal customer care team unhelpful i ve deal adidas manufacturing marketing dangerous shoe can t take responsibility even sent pics damage first last time purchase golf products warned don t make mistake trusting brand,neutral
adidas,poor website cant log wont accept new password show stock position site user friendlylost went ebay buy rubbish site huge brand,neutral
adidas,glad saw previous comments exchange program i m huge supporter adidas adiclub member purchasing products years however recent experience exchanging items black eye company terrible slow inconclusive another comment mentioned would faster return reorder product another size get faster they re absolutely right exhange service terrible need resolve issues fast it s since last week january shipped stuff back we re approaching full days without much tracking number say exchanges way,positive
adidas,one month still haven t received refund returned item absolute disgrace never order,negative
adidas,worst return policy nightmare shipped size size in box one impossible exchange days refund never use company don t don t use horrible,negative
adidas,great products expensive great products however exchange program really exchange could take twenty one days receive replacement product customer service horrible hard understand want products order need make exchange return item order replacement much quicker never order directly adidas com,positive
adidas,lost order comes back year later solicitors pay dreadful customer care,negative
adidas,big fan adidas life still love style unfortunately last orders quality stuff terrible adidas crest fallen jogger bottoms shorts lots tshirts whats going,negative
adidas,days since recived item return refund yet absolutely ubsurd company refunds days never life waited days refund guys days nothing never life family well never buy anything adidas going forward absolutely unexcepatable large company,negative
adidas,lifelong wearer adidas trainers quality manufacture truly shocking trainers don t last long anything shoe bonded comes unstuck rubbish i wanted post pictures show poor facility available,negative
adidas,weeks since recived item return refund yet absolutely ubsurd company refunds days never life waited days refund guys weeks nothing never life family well never buy anything adidas going forward absolutely unexcepatable large company,negative
adidas,products top world customer service size guide perfect website easy use place orders subtle suggestion improve customer service i m quite happy orders,positive
adidas,material defect adizero adios one months,negative
adidas,opened much hated missed companies nike cactus club adidas used information create improper unproductive truly non compliant work environment blamed one would actively working amongst others encouraged conduced activities would lead stolen products well loss company money constantly gain anyone business good wanting improved truly evil enterprise members avoided like plague,positive
adidas,worst experience ever definitely you d expect reputable company received order december returned days later th calling multiple times told return wasn t received finally told jan th refund would issued even sent confirmation email confirming yet still haven t received i ve called times since still nothing point call leave extended holds eventually disconnect call shame adidas,negative
adidas,website anxiety comments i m app trying add address order keeps saying don t recognise ph number can t get help weekends aahhh frustrating wasted hours time,negative
adidas,customer service bad order forum shoes came used lint inside scruff marks also dirt particles soles toe stuffing shoe strings tie bow box beat custom service hire ghetto female worse temperment hang giving complaint won t buying adidas ever forget trip memory lane,negative
adidas,update customer service said refund case number info would take days update cancelled info within app including records purchase still issue refund merchandise received use after pay like affirm adidas still ask payment even though it s refund proceed ruin credit reporting late purchase supposed refunded nightmare matter time class action legal action never ever buy adidas unethical company horrible experience continues,negative
adidas,ever buying one returns got lost loads what sapps later won t refund give another penny shafted thirty quid support small businesses sharks rubbish customer service,positive
adidas,ordered adidas stan smith received reebok shoe told exchange reebox receive stan smith received jan th customer service said take days process check back feb never order shouldn t take long sent reebox shoe come,neutral
adidas,trying place order online submitted order said failed turns website issue placed two order annoyed issue giving errand packing shipping order back contacted customer service told send items back get refund expressed annoying mistake instead contacting sent automated reply didn t address situation longer buy products since regard customers read reviews people issue regret reading reviews placed order quick ask return items apology refund,negative
adidas,god adidas terrible took weeks advise stock missed sales taking responsibility saying website hadnt updated stock problem offered compensation discounts similar product considering delay lost loyal customer,negative
adidas,ordered fairly late evening surprise processed delivered next day sites frustrate size guides aren t helpful adidas answer questions get better guide size you ll need found really helpful product came following day fitting wanted happy thanks,positive
adidas,purchasing product interested users,positive
adidas,would give minus star rate could exchanged jacket smaller size based policy takes days since receive original onefor process sending alternative back it s lmost weeks nothing contacted customer service twice said it s progress can t expidite customer service staff capable something help customers,positive
adidas,ordered items oct one item returned within returns policy period fit made calls adidas since dec asking received refund every time get response refund refund team asked speak manager hit blank wall adidas quick withdraw funds get refund proving difficult,neutral
adidas,please bring back adidas crazy adv sock primeknit shoes shoes really dope want,neutral
adidas,wish could give zero possession return item sent defective sent back still refunded apparently need month inspect item clearly didn t inspect shipped horrible customer service buy,negative
adidas,disappointed adidas bought adidas gear online size didn t fit returned exchange didn t send another one waited month called customer service support agent advised cancel order get refund order exchange stuck system even though received items refund coming called customer service like times keep saying refund come business days months nothing gone,neutral
adidas,va advertised adidas gives discount vets however shop select find anything worth buying excluded junk qualifies blatantly unethical also make impossible complain site finally found email access customer service composed message tried send got message signed first lost connection terminated finally navigated back site place could sign sleazy false patriotism,negative
adidas,don t fooled greenwashing despite heavy advertising around ocean plastic re usable plastic adidas scored worst ethical consumer rating carbon management recording scoring ethical consumer magazine buy adidas real action taken greenwashing changed real change,negative
adidas,didn t realize shoes plastic wish read description first didn t think premium brand market like good thing plastic bad earth makes feet sweat might well payless adios adidas,positive
adidas,called adidas multiple times return order dec arrived adidas january told initially takes business days full refund call i m put hold today min disconnected called back said brief hold hung asked manager couldn t get one refusing telling it s business days kidding multi million dollar company customer service i ve spent lot adidas online grandchildren get nike return items nike get credited back days it s scanned arrival never dealt unprofessional company consideration customer,positive
adidas,adidas order arsenal tops rang couldn t get complaints told adidas knew th dec dispatched order dpd informed lost transit eventually understood complaints line whatsapp contact sent complaint provided next order valid days,negative
adidas,awful products awful deliveries awful customer service avoid costs would say,negative
adidas,weeks receive trainers tried cancel weeks ago shipped called live rep informed cancel i d receive refund hours order hadn t shipped days later email telling item shipped called customer service knowledge cancellation absolutely worthless experience customer service muppets bottom barrell sure i m still waiting trainers don t fooled buying online adidas tell everyone know absolutely worthless,negative
adidas,worst online experience ever had buying something adidas taking lighter burning money you never see goods you never get response customer support you need never get response facebook postand course dont bother responding posts would full time job someone reply complaints yet simply dont care massive business opinion makes difference,negative
adidas,order december pair shoes boys happy got couple days could give christmas received wrong items instead pair shoes got toddler jacket boots short informed took full responsibility mistake asked return items received ship order correctly it s january still waiting told wait days exchange exchange messed received items send mistake wait knows get correct order know sure never buy adidas,negative
adidas,worst online buying experience ever sent completely wrong product waiting month rectify problem promptly notified sent sweatshirt instead shorts mailed incorrect product back apparently require another weeks review product sent back send original item ordered i ll honestly never buy site,negative
adidas,adidas stolen money don t buy them    they told delivered order however didn t receive anything i contacted customer service several times told couldn t anything order number ad,negative
adidas,adidas worst company deal returns waiting money back longer month call told going days it s lies steal money also wait almost hr someone answer bad company never buy,negative
adidas,cancel order kept displaying delayed waiting refund almost weeks guy spoke facebook says processed however gave wrong information amount makes thing something really unprofessional dealings going behind scenes company feel robbed deal nike sports direct,negative
adidas,bought argentinian jersey available web yesterday received email adidas saying couldn t deliver package called service centre told couldn t deliver product available basically able buy product available play money people time illusion worst company ever never again and pride get money back,negative
adidas,sure adidas great brand apparently could care less customer service customer service rep trying tell business day exchange period standard we ll miss christmas i issues cleats falling apart stitching shirts coming undone thought might exceptions otherwise good company turns hints mighty brand lost sense quality customer care shame,positive
adidas,order canceled emailed said give refund never happened emailed reply horrible service,negative
adidas,place horrible package sent wrong address left outside within mins package stolen video pictures person stole package adidas basically told f call police im going bank im furious adidas worst customer service order another item,negative
adidas,worst experience adidas canada ordered nov today december even know package get package blaming courier first problem chance choose courier need accountable paid tforce courier nerver buy form,negative
adidas,scam promoting raffle events expect nothing chosen really scam,negative
adidas,charged twice order reasoning excuses make sense whatsoever receive money back stupidly ordered ordered boots husband sent pair trainers looked like womens looked like may worn returned incorrect item correspondence refund still waiting,negative
adidas,adidas trainers purchased pair trainer s daughter one called adidas official agents underlying issues interested resolving contacted adidas via sup chat willing assist passing buck trainers purchased yet forget brand question poor customer understanding boycott adidas brand going forward tried communicate via adidas chat various messages exchanged seem bothered fed pocket,negative
adidas,could put would it s bad never experience bad support never received order went store pick shoes idea order waited days never get cancel need wait days money it s really really bad worse wife didn t shoes birthday,negative
adidas,always fantastic service adidas every time purchase something problems refunds simple quick stress free quality clothing shoes last ages definitely worth,positive
adidas,well i m impressed placed order got great discount becoming member surprised part order delivered next day brilliant service surprised see much negativity missing xmas round corner i m delighted service adidas give,positive
adidas,purchased adidas hoodie recently experiencing little sadness holiday season i realize written sleeve  grow go through i needed purchased several pair adidas footwear well apparel pleased thank,positive
adidas,returned trainers oct completely wrong size colour make back adidas warehouse nov still waiting refund emailed called twice told it s processed useless emails saying call closes latest call handler creator said would manually process refund couldn t remains seen arrives,negative
adidas,gave feedback today experience adidas webpage deleted review contacted explained order hasn t sent didn t contact apologised nice offered similar item didn t like,positive
adidas,returned pair sneakers ordering direct adidas websiteand contacting support notified received i ve contacted times since still word refund it s it s frustrating sent back sneakers hurry dick around almost month give business think might need return something order big retailer like amazon reasonable return policy,negative
adidas,beyond terrible experience adidas com know amazon well adidas com literally exact opposite good shopping experience their shipping slow like two weeks slow consistent across two orders i ve waiting month one exchange customer support told they re processing warehouse seriously avoid shopping costs entire experience terrible you ll kick hard need return exchange,neutral
adidas,dumpster fire worst site order waiting forever size exchange received merchandise charged paid it s unacceptable wait month merchandise customer service agents cannot speak english read script without resolving problem do favor don t order,negative
adidas,don t think buy adidas website you hate yourself more minutes hold phone call talk customer service representative i m sure there s enough staff answer calls don t work i m asking supervisor where managers to check what s going employees this questions leave adidas managers for never buy adidas anymore,negative
adidas,ordered pair shoes came wrong size sent back adidas received shoes next day i since waiting month exchange website slow display status order correctly adidas customer service unhelpful deliberately deceive read useless script i buy online time never bad experience high profile company i buying adidas certainly website,negative
adidas,horrible experience ordered jump suits came multiple shipments sporadically random times i m still missing pieces everytime call customer service inquire missing items hang take ls hour get someone phone forget emailing simply don t respond horrible,negative
adidas,refunded shoes leggings months ago haven t received money called times hour time every time tell refund processed system blocked give days show get money back far worst experience online shopping,negative
adidas,adidas shipped someone else order mixed order another customer calling adidas customer service two weeks kept informed case number hear back next hrs whereas two weeks annoyed response would rather get refund instead items would order ever,negative
adidas,terrible call customer service response never hold hours representatives know solve ask speak supervisor manager say handling orders worse still never received order adidas customer services worst department usa,negative
adidas,quick original ordering process shipping however there s problem order forget resolving finally file complaint credit card company get refund promised month ago never shop,positive
adidas,one worst companies waiting weeks receive refund returned items called several times find haven t received refund gotten different answer every customer service representative merchandise back still haven t received refund,negative
adidas,ordered pair sneakers nov it s almost jan it s still delivered worst thing warehouse km house can t pick frustrating experience,negative
adidas,adidas worst online seller ordered pairs shoes nov finally got package december one pair shoes onereebok yes reebok pair shorts called customer service said needed return shorts order complete exchange yes make mistake warehouse treated like exchange initiate sent shorts back immediately received december th since waiting inspect sent shoes worst customer care ever shoes christmas order nearly one month ago money don t products,negative
adidas,worst company ever ordered far submitted order december th it s days later hasn t sent yet i ve got order confirmation sent via email called several times keep saying thing warehouse waiting carrier placed order showed back white print approximately business day delivery plus order confirmation states it s suppose expected two days december nd avoid getting scammed i m hearing awful horrible stories company call bank request charge back help,negative
adidas,placed order said ordered would delivered nov three days order updated nov rd needed th birthday present called customer service get canceled it s showing package yet told couldnt cancel would wait get send back would review may issue refund days get back terrible customer service don t make mistake order company,negative
adidas,ordered almost two months ago item order missing called told would investigate given case number told would get email within days never heard back called told thing called hearing told case hadn t escalated would escalate asked supervisor told one wasn t available would put call back list customer service horrible paid item either want item money back like brand willing put money towards brand doesn t care customers finding new brand,neutral
adidas,crazy horrible bad customer services incredibly time take pick actually pick call don t even answer question don t even acknowledge get transfer somewhere else taking days far phone trying get help time taking min answer nothing bcs i m still seeking help purchased mexican league shirts personalized adults got shirts kids even personalized never never i ll buy adidas,negative
adidas,ordered pair sneakers reached help one week never hear anything partner lashership responsibility i d home went minutes package delivered saw nothing,positive
adidas,adidas lost customer brand ambassador wear adidas head toe every day claim lost last shipment hurricane gave run around month say cannot help acknowledging made mistake today last day ever wear adidas,negative
adidas,ordered simple track suit days later still says shipping products called customer service told call back monday bother birthday needed passed nike way adidas lost customer life,negative
adidas,terrex boots advertised waterproof goretex waterproof also splitting near toe area boots poor quality price it s completely unacceptable customer service total waste time,negative
adidas,ordered items dec th they sent separately got first one dec th but one item wrong size today dec th still haven t received package sent email it s delayed dec th but update that so contacted said it s back warehouse i ll send size again  but like size order italso even didn t tell askedsmhnow said give us days check stock don t we ll refund you  i used like company products seems like something wrong now i m sad upset be careful they re scamming,negative
adidas,bought son two pairs addidas months sole literally walks fabric knitted si cheaply side ripped open pairs two months worse quality knock shoe used love brand using cheaper material still charging high prices sad,negative
adidas,exchanging orders adidas means never receive never exchange huge company needs inspect whole month sense make bro,negative
adidas,particularly sports shoes company focus prevent automatic removal outer sole shoes lots adidas shoes whose kepping shoe rack ideally due outer sole complaint pasting sole modified,neutral
adidas,absolutely horrible customer service worst major retailer ever experienced ordered worth items father christmas shipped random pair women s hiking shoes called try get right order expedited shipped could give dad gift left home first customer service agent literally hung second agent said shipped replacement checked tracking number provided original order replacement never upset disappointment retailer i m wasting time christmas dealing incompetence instead enjoying time family never shop adidas,negative
adidas,bought pair expensive addidas football boots son around weeks ago hasn t used much gaa finished season however completely fell apart ripped along seams i don t receipt go back shop purchased failed get email address wanted send photos boots show poor quality eventually got onto customer service representative less said issie didn t buy directly site crazy addidas product regardless purchased bad customer service i never purchase addidas products,negative
adidas,could give adidas reviews would terrible company ordered items delivered rest said delivered never came called make complaint representative told would investigate called back following day speak supervisor told nothing could warehouse investigation took place days would problems getting back refund called back days later lied investigation ever open thieves liars deceptive dishonest still waiting speak supervisor refused transfer terrible customer service please stay away company,negative
adidas,delivery time poor days confirmed delivery date checkout get contact customer service could confirm expected arrive next week better ways manage logistics would use goods gift case,positive
adidas,don t ever send back products exchange you ll never get products forced return imagine waited weeks still answers,positive
adidas,ordered shoes adidas took expected date told returned shoes date ordered wrong size say return take days return processed see return already warehouse aren t still processing return days return reached warehouse,negative
adidas,ordered things adidas past never problems always arrive swiftly good packaging much better free delivery returns,positive
adidas,return item expect refund weeks even email says process refunds within business days seems like call center given cheat sheet tell customers hope company reads bad reviews refund process online ordering,negative
adidas,bought school bags adidas store holidays within week logos started peel strap torn contacted adidas told need return item store purchased in  tried explain another country asked email address customer services told online purchases couldn t help either although i ve always loyal adidas customer put,positive
adidas,mean wow absolute worst customer service ever deal entire life trying contact days hold cumulative hours excuse reply emails ever person available chat online seriously awful cannot express bad single handedly ruined past two days,negative
adidas,worst customer service cannot process simple refund i ve waiting weeks gift card still haven t process time contact customer service spend majority time apologising telling wait disconnecting chat disgraceful never issues nike,negative
adidas,waiting refund since march september told agents phone isn t much forward inquiry manager get back within hours told several times throughout past couple months yet receive single call looking take legal actions soon options exercised avail,neutral
adidas,purchased pair sneakers online needed exchanged smaller size initiated return exchange saturday october dropped shoes ups monday october warehouse received package wednesday november tuesday november yet receive information exchange refund exchange instructions state allow days processing times plus standard shipping timeframes well i ve done lot shipping time standard shipping never taken weeks definitely filing bbb complaint shoes refund received day mark,negative
adidas,ordered pair baby adidas showed box packing secure little box shoes shoes box paper wrapping bouncing around huge box much tags weren t even attached anymore won t business adidas online anymore take pride shipping product,positive
adidas,ordered wicked pair football boots day,negative
adidas,could give less stars would trying sort promised refund weeks result calling customer services saying resolve nothing happening ri di coul ous honest never experienced bad customer service life avoid adidas want go ever funny part whole complaint inappropriately made product saying adidas good quality apparently get money back either disgusted,positive
adidas,made orders apl        apl        apl        apl        all orders returned adidas weeks ago rd august delivery confirmations returned adidas keeps telling return money can t find total disgrace request immediate return money,negative
adidas,ordered newly released pair adidas superstars adidas com immediately canceled order realized shipping time nearly three weeks within united states canceled order two minutes placing well within time period adidas com allows charges bank card canceled order checked bank account sure enough adidas com charged card going take days refund called adidas customer service number waited phone nearly thirty minutes hanging frustration never order adidas com,neutral
adidas,much like everyone leaving reviews experience horrible late deliveries lose orders girlfriend leggings ordered never got promised issue refund never got ordered shoes recently huge delay never got customer service can t anything completely useless client years gear sports anymore gonna switch nike,negative
adidas,immediately called adidas noticed bought wrong size online customer service said would wait delivered exchange correct size initiated return soon box arrived zero response received website chat never works email call customer service stated yes box received day inspection exchange processed one point initial exchange transaction disclosed turn around time waiting supervisor disconnected shocker customer christmas without gift purchased november th adidas ashamed treats customers brand terrible,negative
adidas,waiting waiting exchange still waiting new size arrive it s business days nothing customer service said could days oh gosh nothing quick fast easy exchange process,negative
adidas,problem confirm app trying get help despite level impossible long waits phone hung countless occasions days ago actually managed speak someone said would get problem resolved hours yet hours hold resolution last half hour hung twice despite clearly politely explaining problem,negative
adidas,let s honest adidas fantastic company ruined plagued destroyed connection sponsorship glazer family you ve lined filthy greedy pockets contributed towards funding biggest criminal enterprise since el chapo absolutely criminal pillaged great football club glazers,negative
adidas,order baseball cap adidas app arrived colour scheme photo completely different pattern asked exchange said sold ask could put someone could resolve issue said became unhelpful then moved follow issue yes two consecutive orders adidas managed get wrong delivery date order kept changing till order turn different completely different day notification dpd customer service member tried blame whole issue dpd fact item took week ready collected dpd wasn t happy poor response asked put thought manager complaint team phone went dead never called back thinking going adidas don t stick nike,negative
adidas,terrible service shop themi ordered three items decided send two back i waiting five weeks refund responding twitter email facebook barely reply whatsapp i ve emailed ceo email comes google reply i opened claim paypal,negative
adidas,placed order waited weeks chased order adidas cancelled order explanation add insult stated refund immediate days don t bother big company customer service bad i m going armour,negative
adidas,despite ordering several times always pleased service really disappointed frustrated latest experience ordered trainers son came quickly velcrose lace ups spoke chat told sorted exchange would happen got exchange trainersnow informed trying get sorted couple hours don t exchange exchange but fault adidas happy,negative
adidas,got phone obnoxious customer service agent ashley belize central amer can t describe much tried talk rude h ll whether via chat phone it s absolute hit miss whether you re going get resolution i m level adiclub member order avg every wks level highest loyal customer level totally meaningless laughable little benefits like reviews i m switching nike,negative
adidas,ordered worth things take money account called later noticing tracking update tell cant find order tell reorder thing happens disgusting useless customer service reps spent much wait weeks refund,negative
adidas,made order items yet received items contacted customer service help offering replacement really unhappy customer service order process,negative
adidas,trying exchange shoes optimistic messaging easy return scanned fed ex send new pair week ago haven t heard update customer service impossible reach i ve tried times chat says busy phone waited minutes avail ap says refund way website says mail exchange mail exchange shopping anymore,positive
adidas,placed order pair ultra boost shoes received random cycling shoe would adidas send actually ordered shoe also said would refund sent back wrong shoe passed inspection refund would happen within days said reorder ultraboost pay full wanted shoe time bday gift also audacity say original shipping would refunded never shop adidas,positive
adidas,ever got order ordered worth stuff one getting back i ve hold multiple times adidas never answered delivered wrong house,positive
adidas,disgusted services received thieves adidas order partially received parcel broken refused order called thieves acknowledged receiving return promised refund get refund called days later promised issue refund went weeks get refund raised cash back pay pal weeks pay pal paid thieves kept quiet comms lost customer sad thieves,negative
adidas,ordered due brand i ordered order aca shipped til tracking info product ordered they don t information canada experience worst compared india it s quite shocking,negative
adidas,ever order adidas package never delivered use fedex worst delivery company adidas fedex want issue refund package cameras husband works home packages never gotten stolen feeling delivery guy stole package anyhow adidas responsible package simply suggesting follow fedex worst customer service supervisor never available top customer service representatives rude hang reported bbb everyone also take business back europe,negative
adidas,ordered item never delivered sat hold customer service finally learn fact item would arriving promised discount re ordered order arrived called customer service rd time waited another hours told previous employees spoke basically lied cannot honor it what terrible experience order gift arrived late i m completely uninterested ordering another adidas product,negative
adidas,cannot express disappointing interacting adidas ordered sneakers available adidas com sometimes concerns order often amazon honestly dealing shipments kind go awry handled quickly competently really cannot foresee ordering anyone else certainly adidas often assume companies rectify issues way found adidas surely company doubt mind purchased amazon would already replacement shoes money,positive
adidas,purchased pair size hiking shoes christmas gift box stated uk size one shoe size shoe one shoe size returned item following discussion customer services replacement product unavailable contacted customer services arranged delivery second pair within hours said don t send original pair back assured wouldn t happen prediction came true original pair one size one size shoe redelivered order help adidas identify rogue pair put sticker box invoice reference numbers appalled see box sticker box contained    one size shoes one size clearly adidas process returns items must put back stock sent next customer problems return addressed plan try rd time i m going another company,positive
adidas,absolute worst customer service experience ever online order requested item shipped store website says transit week called customer service several times first said shilled store called store gotten called customer service couple times tell processing site says ask supervisor put one one phone call right back rep fatima says themat shipped takes days get store can t tell date shipped horrible customer service never shop site,negative
adidas,worst customer service ever cod purchase anything confirmed app payment would taken tried weeks customer service overseas could communicate asked speak manager said take calls,negative
adidas,website horrible tried check three different credit cards keeps telling looks like payment method working frustrated right regret even creating account,negative
adidas,ordered pair shoes track suit middle august adidas sent shoes yet send track jacket track pants suit refuse pick phone phone typing,negative
adidas,adidas reward program useless spent hour trying find anything voucher would work worked nothing it s worse offering rewards program,positive
adidas,ordered items received shipment info checked apps says shipped call customer services still problem unsolved,negative
adidas,worst customer service ever experienced years life beyond words describe incompetent start describe adidas customer service hardly speak english swedish based estonia incapable solve simple situation wow received defect product wanted returned truly impolite hang don t know solve problem even answer emails either i m defect product i ve already paid shame adidas i ve worked hard money give away low quality products,negative
adidas,adidas web site says checkout enter payment options see option using points true saw two promo options one sounded like discounting order based points selected option paid getting order receipt obvious points used immediately called wait hour ten minutes open chat also closed opened told could cancel unless within minutes explained happened didn t care asked manager said believe adidas point system marketing scam obvious use points paying i m really frustrated speak manager resolve issues business would choose business,neutral
adidas,son ordered pair ultraboosts online total cost including shipping package delivered partner ontrac well known disappearing packages see trustpilot reviews ontrac claimed delivered package adidas would respond requests compensate loss full time working person time many great options lost another loyal adidas customer years disappointed appalling customer service keeping money order never delivered note pay proper honest delivery service ontrac,positive
adidas,disappointing adidas continue support systematic destruction manchester united football club football kit quality actually really good far better nike kits bad reputation tainted glazer family,neutral
adidas,ordered one tights l size received today piece defective so returning one want replace size color kindly needful pls time check size length,neutral
adidas,overcharged discount code didn t work refused cancel order dispite haven t even left warehouse isn t even verified adidas don t care avoid costs,negative
adidas,placed online order adidas got notified delivered went check there s nothing package delivered contacted adidas customer service absolute garbage experience shipping company laser ship says delivered package never adidas refuse refund cuz think got package adidas shoes clothing company thieves don t even know ship anything buy online care hard earned money company literally scamming people broad day light give zero f  ks process taking legal actio,neutral
adidas,great product although sometimes shirt fade easily shoes don t always last long online websites always glitches customer service although nice equipped resolve issues,positive
adidas,awful online website glitchy cannot use adiclub points even though i m constantly prompted poor online website experience it s big company absolutely excuse,negative
adidas,ordered hoodie kid december somehow lost package inside warehouse called back january said going send email around days weeks called back person picked stephan right soon picked could sense attitude voice asked phone number first incase line gets disconnected asked line gets disconnected guys going call back took deep breath loudly give phone number told phone number asked email order number gave still kept screaming like could hear telling called weeks ago interrupts says loudly let talk spoke ended call disgusted customer service adidas people like stephan make everyones lives harder ask adidas s customer service revised disgusting jot even feel comfortable calling regarding anything overall disgusting service disgusting staff members,negative
adidas,worst experience ever return shoes got return accepted spontaneous rejected return order giving shoes money back would recommend buy anything online adidas,negative
adidas,like products however haven t purchased years connection glazer family ruined one biggest successful football clubs world ashamed,neutral
adidas,adidas lost loyal year customer longer stand poor customer service received third time it s shame considered great company engage,neutral
adidas,ordered multiple pairs sneakers line grandson planned front least would need returned live rural nh without many person shopping options sure enough returned pairs refunded one labeled cannot returned exchanged knew would returningi never would ordered pair labeled so missing pair sneakers refund cannot get customer service given wait wait hold different work days middle day wish read terrible reviews company s customer service ordered never,positive
adidas,bad reviews would make good experience actually,negative
adidas,absolute worst online retail experience ever customer service doesn t speak language properly rude top never buy,negative
adidas,comparison brands adidas going quality variety products i like brand less less buy,positive
adidas,customer service phone email sent order week later sent items back snd waiting refund weeks dispute eith credit card,negative
adidas,eed return something dont bother returned hoodie late september three follow phone calls later still dont refund,neutral
adidas,worse company ever dealt waiting weeks order customer services still refuse help last rep spoke said probably need wait longer mate,negative
adidas,along family longer buy support addidas corp way free speech america support wokeism,positive
adidas,honestly terrible merch make manchester united never buy adidas product nike way better wonder sales support man united,positive
adidas,please don t buy anything website worst customer service i ve ever met hard return order never find people answer phone,negative
adidas,worst customer service dealt date early access contest would allow purchase site read error message got back took back contest entry page called see could done nothing don t deal app phone email us email would take phone number messaged sit told i m sorry rarely happens good luck next one care customers don t care honest either needless say giving another dime every issue company brushed ignored disappointing adi club top tier level know thousands spend chump change adidas could least pretend care customer shame guys,negative
adidas,pair shoes month ago shipped cant contact customer service wait hold hours tracking says label created resolve support nothing,positive
adidas,absolutely appalled customer service adidas amount time taken resolve matter still ongoing resolvedi ordered joggers pairs time ago got two packs socks they took money almost straight away got touch adidas arrange return sent pictures order i get email th oct telling parcel got lost would get refund i received refund th oct adidas however adidas took money straight back account therefore today th oct still goods refund adidas told reason refunds action therefore took back refund week today nd oct still refund yet another call customer service time think it s time shop fred perry,negative
adidas,tried buy running shoes today payment wouldn t go site left hold long time finally hung,neutral
adidas,adidas main go workout clothes sneakers last long time well made fashionable comfortable couldn t ask,positive
adidas,bought pair soccer cleats started wearing college season end aug hole clearly seam adidas refuses replace says normal wear tear say quality products didnt even make month soccer season buy new pair cleats every month quality issue normal wear tear clearly see cleats arent even worn yet buy cleats adidas recommend anyone purchase kind sports foot wear switched adidas back freshman high school never issue happy warranty centers response complaint support company cant owe poor product clearly mess ever duty stitching area cleats,positive
adidas,order awol customer service reps available phone chat it s like company going bankrupt order online adidas,negative
adidas,funding robbery hardworking fans standards decline care lining pockets enough enough it s time go,positive
adidas,placed order end october kept telling order didn t go rd time said order placed next morning got email apparently orders went charged times immediately called customer service told orders packed shipped could canceled said orders arrived give call would send return labels instructed knowing return policy took days plus another days get money back never opened two orders need apparently still go inspection process warehouse takes days inspection process takes another days return money called numerous times get response time we re working return love adidas longer ordering worst return policy ever still received money back it s month,negative
adidas,returned t shirt weeks ago dropped shipped jd neither responded emails still received refund,neutral
adidas,poor customer service followed broken promises lies perfect example big conpany yes mean con company,neutral
adidas,ever order online adidas canada never deliver parcel dreading refund process adidas online ordering fraudulent,negative
adidas,adidas quick enough take order dispatch package went royal mail don t give hint time delivery missed delivery hour ok that s fault royal mail didn t leave calling card discover means cannot collect parcel delivery office card fiasco started couldn t delivered days later wait pm say royal mail tell going deliver day notice caviar may delivered disruption occurs don t really know delivered adidas using poor delivery company others reliable royal mail miss next delivery sent back refund issued contacted adidas said would support help resolve write saying can t anything it s royal mail hopeless,negative
adidas,company stole money easily i called times said sort outbut took,positive
